code,district_code,regency_code,province_code,name
7202032005,720203,7202,72,Tagolu
7202032006,720203,7202,72,Maliwuko
7202032007,720203,7202,72,Silanca
7202032008,720203,7202,72,Sepe
7202032009,720203,7202,72,Bategencu
7202032010,720203,7202,72,Toyado
7202032011,720203,7202,72,Tongko
7202032012,720203,7202,72,Malei
7202032013,720203,7202,72,Sintuwulemba
7202032014,720203,7202,72,Labuan
7202032015,720203,7202,72,Labuadago
7202032017,720203,7202,72,Rato'ombu
7202041001,720204,7202,72,Tentena
7202041006,720204,7202,72,Pamona
7202041008,720204,7202,72,Sangele
7202042003,720204,7202,72,Tonusu
7202042004,720204,7202,72,Mayakeli
7202042005,720204,7202,72,Buyumpondoli
7202042009,720204,7202,72,Peura
7202042010,720204,7202,72,Dulumai
7202042019,720204,7202,72,Soe
7202042021,720204,7202,72,Leboni
7202042022,720204,7202,72,Wera
7202052001,720205,7202,72,Taripa
7202052002,720205,7202,72,Tiu
7202052003,720205,7202,72,Petiro
7202052004,720205,7202,72,Pancasila
7202052005,720205,7202,72,Olumokunde
7202052006,720205,7202,72,Kamba
7202052007,720205,7202,72,Didiri
7202052008,720205,7202,72,Kelei
7202052009,720205,7202,72,Poleganyara
7202052010,720205,7202,72,Masewe
7202052011,720205,7202,72,Matialemba
7202052012,720205,7202,72,Kancuu
7202052013,720205,7202,72,Magapu
7202062003,720206,7202,72,Bancea
7202062004,720206,7202,72,Boe
7202062005,720206,7202,72,Pendolo
7202062006,720206,7202,72,Pandayora
7202062007,720206,7202,72,Mayoa
7202062008,720206,7202,72,Uelene
7202062018,720206,7202,72,Mayasari
7202062019,720206,7202,72,Pandajaya
7202062020,720206,7202,72,Mayajaya
7202062021,720206,7202,72,Bangunjaya
7202062022,720206,7202,72,Panjo
7202062023,720206,7202,72,"Pasir Putih"
7202072001,720207,7202,72,Dodolo
7202072006,720207,7202,72,Kaduwaa
7202072007,720207,7202,72,Watumaeta
7202072008,720207,7202,72,Sedoa
7202072009,720207,7202,72,Alitupu
7202072014,720207,7202,72,Wuasa
7202072016,720207,7202,72,"Bumi Banyusari"
7202082001,720208,7202,72,Hangira
7202082002,720208,7202,72,Lempe
7202082003,720208,7202,72,Doda
7202082004,720208,7202,72,Bariri
7202082005,720208,7202,72,Torire
7202082006,720208,7202,72,Katu
7202082007,720208,7202,72,Rompo
7202082008,720208,7202,72,Baleura
7202092005,720209,7202,72,Gintu
7202092006,720209,7202,72,Runde
7202092007,720209,7202,72,Badangkaia
7202092008,720209,7202,72,Bakekau
7202092009,720209,7202,72,Bulili
7202092010,720209,7202,72,Bewa
7202092011,720209,7202,72,Pada
7202092012,720209,7202,72,Bomba
7202182001,720218,7202,72,Kilo
7202182002,720218,7202,72,Kawende
7202182003,720218,7202,72,Kalora
7202182004,720218,7202,72,Tambarana
7202182005,720218,7202,72,Tumora
7202182006,720218,7202,72,"Tri Mulya"
7202182007,720218,7202,72,"Bakti Agung"
7202182009,720218,7202,72,Tobe
7202182010,720218,7202,72,Membuke
7202182011,720218,7202,72,Maranda
7202192001,720219,7202,72,Dewua
7202192002,720219,7202,72,Sangginora
7202192003,720219,7202,72,Tangkura
7202192004,720219,7202,72,Malitu
7202192005,720219,7202,72,Patiwunga
7202192006,720219,7202,72,Betalemba
7202192007,720219,7202,72,Pantangolemba
7202192008,720219,7202,72,Padalembara
7202192009,720219,7202,72,Taunca
7202202001,720220,7202,72,Taipa
7202202002,720220,7202,72,Meko
7202202003,720220,7202,72,Toinasa
7202202004,720220,7202,72,Salukaia
7202202005,720220,7202,72,Uranosari
7202202006,720220,7202,72,Owini
7202211001,720221,7202,72,Sayo
7202211002,720221,7202,72,"Bukit Bambu"
7202211003,720221,7202,72,Kawua
7202211004,720221,7202,72,Ronononcu
7202211005,720221,7202,72,Lembomawo
7202221001,720222,7202,72,Bonesompe
7202221002,720222,7202,72,Kasintuwu
7202221003,720222,7202,72,Lombogia
7202221004,720222,7202,72,Lawanga
7202221005,720222,7202,72,Tegalrejo
7202221006,720222,7202,72,Madale
7202221007,720222,7202,72,"Lawanga Tawongan"
7202232001,720223,7202,72,Tuare
7202232002,720223,7202,72,Kageroa
7202232003,720223,7202,72,Tomehipi
7202232004,720223,7202,72,Lengkeka
7202232005,720223,7202,72,Kolori
7202232006,720223,7202,72,Lelio
7202242001,720224,7202,72,Winowanga
7202242002,720224,7202,72,Maholo
7202242003,720224,7202,72,Tamadue
7202242004,720224,7202,72,Mekarsari
7202242005,720224,7202,72,Kalemago
7202252001,720225,7202,72,Watutau
7202252002,720225,7202,72,Betue
7202252003,720225,7202,72,Talabosa
7202252004,720225,7202,72,Wanga
7202252005,720225,7202,72,Siliwanga
7202262001,720226,7202,72,Korobono
7202262002,720226,7202,72,Omporiwo
7202262003,720226,7202,72,Wayura
7202262004,720226,7202,72,Tokilo
7202262005,720226,7202,72,Tindoli
7202262006,720226,7202,72,Tolambo
7202262007,720226,7202,72,Singkona
7202262008,720226,7202,72,Salindu
7202262009,720226,7202,72,Barati
7202271008,720227,7202,72,Sawidago
7202271009,720227,7202,72,Petirodongi
7202271010,720227,7202,72,Tendeadongi
7202272001,720227,7202,72,Saojo
7202272002,720227,7202,72,Sulewana
7202272003,720227,7202,72,Sangira
7202272004,720227,7202,72,Kuku
7202272005,720227,7202,72,Panjoka
7202272006,720227,7202,72,Uelincu
7202272007,720227,7202,72,Lena
7203042001,720304,7203,72,Pantolobete
7203042002,720304,7203,72,Bonemarawa
7203042003,720304,7203,72,Tinauka
7203042004,720304,7203,72,Lalundu
7203042005,720304,7203,72,Towiora
7203042006,720304,7203,72,"Minti Makmur"
7203042007,720304,7203,72,"Polanto Jaya"
7203042008,720304,7203,72,"Polando Jaya"
7203042009,720304,7203,72,"Rio Mukti"
7203042010,720304,7203,72,"Panca Mukti"
7203042012,720304,7203,72,Ngovi
7203042013,720304,7203,72,"Bukit Indah"
7203042014,720304,7203,72,Mbulawa
7203042015,720304,7203,72,Pakava
7203062001,720306,7203,72,Kambayang
7203062002,720306,7203,72,Talaga
7203062003,720306,7203,72,Sabang
7203062004,720306,7203,72,Sioyong
7203062005,720306,7203,72,Pani'i
7203062006,720306,7203,72,Ponggerang
7203062007,720306,7203,72,Rerang
7203062009,720306,7203,72,"Budi Mukti"
7203062010,720306,7203,72,"Lembah Mukti"
7203062011,720306,7203,72,Malonas
7203062013,720306,7203,72,"Parisan Agung"
7203062014,720306,7203,72,"Karya Mukti"
7203062015,720306,7203,72,Long
7203081020,720308,7203,72,Ganti
7203081021,720308,7203,72,"Kabonga Besar"
7203081022,720308,7203,72,"Kabonga Kecil"
7203081023,720308,7203,72,"Gunung Bale"
7203081024,720308,7203,72,Maleni
7203081025,720308,7203,72,"Tanjung Batu"
7203081026,720308,7203,72,Boya
7203081027,720308,7203,72,"Labuan Bajo"
7203081028,720308,7203,72,Boneoge
7203082012,720308,7203,72,"Loli Oge"
7203082013,720308,7203,72,"Loli Tasiburi"
7203082029,720308,7203,72,"Loli Pesua"
7203082030,720308,7203,72,"Loli Dondo"
7203082031,720308,7203,72,"Loli Saluran"
7203092001,720309,7203,72,Labuan
7203092008,720309,7203,72,"Labuan Salumbone"
7203092009,720309,7203,72,"Labuan Panimba"
7203092010,720309,7203,72,"Labuan Lelea"
7203092011,720309,7203,72,"Labuan Kungguma"
7203092012,720309,7203,72,"Labuan Toposo"
7203092013,720309,7203,72,"Labuan Lumbubaka"
7203102001,720310,7203,72,Dalaka
7203102002,720310,7203,72,Lero
7203102003,720310,7203,72,Taripa
7203102004,720310,7203,72,Sumari
7203102005,720310,7203,72,Toaya
7203102006,720310,7203,72,Masaingi
7203102007,720310,7203,72,Marana
7203102008,720310,7203,72,Enu
7203102016,720310,7203,72,"Lero Tatari"
7203102017,720310,7203,72,"Toaya Vunta"
7203102018,720310,7203,72,Gumbasa
7203102019,720310,7203,72,"Ape Maliko"
7203102020,720310,7203,72,Kavaya
7203112001,720311,7203,72,Ombo
7203112002,720311,7203,72,Tondo
7203112003,720311,7203,72,Jonooge
7203112004,720311,7203,72,Dampal
7203112005,720311,7203,72,Sipi
7203112006,720311,7203,72,"Tanjung Padang"
7203112007,720311,7203,72,Balintuma
7203112008,720311,7203,72,Sibado
7203112009,720311,7203,72,Tompe
7203112010,720311,7203,72,Lompio
7203112011,720311,7203,72,Lende
7203112012,720311,7203,72,"Lende Tovea"
7203112013,720311,7203,72,Ujumbou.
7203122006,720312,7203,72,Labean
7203122007,720312,7203,72,Lombonga
7203122008,720312,7203,72,Meli
7203122009,720312,7203,72,Tambu
7203122010,720312,7203,72,Siweli
7203122011,720312,7203,72,Sibualong
7203122012,720312,7203,72,Sibayu
7203122015,720312,7203,72,Malino
7203122016,720312,7203,72,"Mapane Tambu"
7203122017,720312,7203,72,"Tovia Tambu"
7203122019,720312,7203,72,Sipure
7203122020,720312,7203,72,"Kampung Baru Sibayu"
7203122021,720312,7203,72,Simagaya
7203142001,720314,7203,72,Balukang
7203142002,720314,7203,72,Siwalempu
7203142003,720314,7203,72,Siboang
7203142004,720314,7203,72,Tonggolobibi
7203142005,720314,7203,72,Bou
7203142011,720314,7203,72,Samalili
7203142012,720314,7203,72,"Bukit Harapan"
7203142013,720314,7203,72,Pangalasiang
7203142014,720314,7203,72,"Balukang II"
7203182001,720318,7203,72,Mbuwu
7203182002,720318,7203,72,Salumpaku
7203182003,720318,7203,72,Watatu
7203182004,720318,7203,72,Surumana
7203182005,720318,7203,72,Lalombi
7203182006,720318,7203,72,Tanamea
7203182007,720318,7203,72,Bambarimi
7203182008,720318,7203,72,Salungkaenu
7203182009,720318,7203,72,Lumbumamara
7203182010,720318,7203,72,Tolongano
7203182011,720318,7203,72,Tosale
7203182012,720318,7203,72,"Lumbu Tarombo"
7203182013,720318,7203,72,Lumbulama
7203182014,720318,7203,72,Ongulara
7203182015,720318,7203,72,Malino
7203182016,720318,7203,72,Lembasada
7203182017,720318,7203,72,Sarombaya
7203182018,720318,7203,72,Salusumpu
7203182019,720318,7203,72,Tanampulu
7203192001,720319,7203,72,"Wani Satu"
7203192002,720319,7203,72,"Wani Dua"
7203192003,720319,7203,72,"Nupa Bomba"
7203192004,720319,7203,72,Wombo
7203192005,720319,7203,72,Guntarano
7203192006,720319,7203,72,Bale
7203192007,720319,7203,72,"Wombo Mpanau"
7203192008,720319,7203,72,"Wombo Kalonggo"
7203192009,720319,7203,72,"Wani Tiga"
7203192010,720319,7203,72,"Wani Lumbumpetigo"
7203212001,720321,7203,72,Palintuma
7203212002,720321,7203,72,Gimpubia
7203212003,720321,7203,72,Dangara'a
7203212004,720321,7203,72,Bambakanini
7203212005,720321,7203,72,Bambakaenu
7203212006,720321,7203,72,Tomodo
7203212007,720321,7203,72,Kanagalongga
7203212008,720321,7203,72,Karavia
7203212009,720321,7203,72,Tavanggeli
7203242001,720324,7203,72,Tibo
7203242002,720324,7203,72,Kaliburu
7203242003,720324,7203,72,Batusuya
7203242004,720324,7203,72,Saloya
7203242005,720324,7203,72,"Batusuya Go'o"
7203242006,720324,7203,72,"Kaliburu Kata"
7203252001,720325,7203,72,"Sikara Tobata"
7203252002,720325,7203,72,Alindau
7203252003,720325,7203,72,Oti
7203252004,720325,7203,72,Tamarenja
7203252005,720325,7203,72,Sipeso
7203252006,720325,7203,72,Sindosa
7203272001,720327,7203,72,Powelua
7203272002,720327,7203,72,Lumbudolo
7203272003,720327,7203,72,Kola-Kola
7203272004,720327,7203,72,Limboro
7203272005,720327,7203,72,Towale
7203272006,720327,7203,72,Salubomba
7203272007,720327,7203,72,"Mekar Baru"
7203272008,720327,7203,72,Lampo
7203302001,720330,7203,72,"Ogoamas I"
7203302002,720330,7203,72,"Ogoamas II"
7203302003,720330,7203,72,Lenju
7203302004,720330,7203,72,Pesik
7203302005,720330,7203,72,Bengkoli
7203312001,720331,7203,72,Walandano
7203312002,720331,7203,72,Malei
7203312003,720331,7203,72,Kamonji
7203312004,720331,7203,72,Ketong
7203312005,720331,7203,72,Rano
7203312006,720331,7203,72,Pomolulu
7203312007,720331,7203,72,Palau
7203312008,720331,7203,72,Manimbaya
7204012001,720401,7204,72,Kombo
7204012002,720401,7204,72,Tampiala
7204012003,720401,7204,72,Soni
7204012004,720401,7204,72,Bangkir
7204012005,720401,7204,72,Dongko
7204012006,720401,7204,72,Mimbala
7204012007,720401,7204,72,Lempe
7204012008,720401,7204,72,Paddumpu
7204012009,720401,7204,72,Abbajareng
7204012010,720401,7204,72,Puse
7204012011,720401,7204,72,Pallakawe
7204012012,720401,7204,72,Simuntu
7204012013,720401,7204,72,"Lemba Harapan"
7204022001,720402,7204,72,Banagan
7204022002,720402,7204,72,Kabinuang
7204022003,720402,7204,72,Ogotua
7204022004,720402,7204,72,Tompoh
7204022005,720402,7204,72,Bambapula
7204022006,720402,7204,72,Malambigu
7204022007,720402,7204,72,"Simatang Tanjung"
7204022008,720402,7204,72,"Simatang Utara"
7204022009,720402,7204,72,Sese
7204022010,720402,7204,72,Ogolali
7204022011,720402,7204,72,Balaroa
7204022012,720402,7204,72,Stadong
7204032001,720403,7204,72,"Luok Manipi"
7204032002,720403,7204,72,Salumbia
7204032003,720403,7204,72,Bambapun
7204032004,720403,7204,72,Ogowele
7204032005,720403,7204,72,Lais
7204032006,720403,7204,72,Ogogasang
7204032007,720403,7204,72,Malomba
7204032008,720403,7204,72,Ogogili
7204032009,720403,7204,72,Tinabogan
7204032010,720403,7204,72,Malulu
7204032011,720403,7204,72,Malala
7204032012,720403,7204,72,Anggasan
7204032013,720403,7204,72,Betengon
7204032014,720403,7204,72,Pangkung
7204032015,720403,7204,72,"Ogowele Buga"
7204032016,720403,7204,72,Lobuo
7204042001,720404,7204,72,Sibaluton
7204042002,720404,7204,72,"Kayu Lompa"
7204042003,720404,7204,72,Labonu
7204042004,720404,7204,72,Silondou
7204042005,720404,7204,72,Kinapasan
7204042006,720404,7204,72,Kongkomos
7204042007,720404,7204,72,Ogosipat
7204042008,720404,7204,72,Galandau
7204042009,720404,7204,72,Marisa
7204042010,720404,7204,72,Basi
7204052001,720405,7204,72,Buga
7204052002,720405,7204,72,Batuilo
7204052003,720405,7204,72,Kamalu
7204052004,720405,7204,72,"Muara Besar"
7204052005,720405,7204,72,Bilo
7204052006,720405,7204,72,"Labuan Lobo"
7204052007,720405,7204,72,Sambujan
7204052008,720405,7204,72,Pulias
7204052009,720405,7204,72,Kabetan
7204052010,720405,7204,72,Pagaitan
7204052011,720405,7204,72,Bambalaga
7204062001,720406,7204,72,Janja
7204062002,720406,7204,72,Oyom
7204062003,720406,7204,72,Salugan
7204062004,720406,7204,72,Lampasio
7204062005,720406,7204,72,Tinading
7204062006,720406,7204,72,Sibea
7204062007,720406,7204,72,Maibua
7204062008,720406,7204,72,"Mulya Sari"
7204062009,720406,7204,72,Ogomatanang
7204071001,720407,7204,72,Tambun
7204071003,720407,7204,72,Tuweley
7204071004,720407,7204,72,Nalu
7204071005,720407,7204,72,Baru
7204071006,720407,7204,72,Panasakan
7204071007,720407,7204,72,Sidoarjo
7204072002,720407,7204,72,Dadakitan
7204072008,720407,7204,72,Buntuna
7204072009,720407,7204,72,"Lelean Nono"
7204072010,720407,7204,72,Pangi
7204082001,720408,7204,72,Ogomoli
7204082002,720408,7204,72,Sandana
7204082003,720408,7204,72,Kalangkangan
7204082004,720408,7204,72,Lantapan
7204082005,720408,7204,72,Lakatan
7204082006,720408,7204,72,Tinigi
7204082007,720408,7204,72,Ginunggung
7204082008,720408,7204,72,Lalos
7204082009,720408,7204,72,Tende
7204082010,720408,7204,72,Sabang
7204082011,720408,7204,72,Bajugan
7204082012,720408,7204,72,Aung
7204082013,720408,7204,72,Malangga
7204082014,720408,7204,72,Kinopasan
7204092005,720409,7204,72,Santigi
7204092006,720409,7204,72,Laulalang
7204092007,720409,7204,72,Salumpaga
7204092008,720409,7204,72,Diule
7204092009,720409,7204,72,Pinjan
7204092010,720409,7204,72,Binontoan
7204092011,720409,7204,72,"Lakuan Tolitoli"
7204092012,720409,7204,72,Timbolo
7204092013,720409,7204,72,"Teluk Jaya"
7204092014,720409,7204,72,Gio
7204102001,720410,7204,72,Galumpang
7204102002,720410,7204,72,Dungingis
7204102003,720410,7204,72,Kapas
7204102004,720410,7204,72,Lingadan
7205012001,720501,7205,72,Momunu
7205012002,720501,7205,72,Pinamula
7205012003,720501,7205,72,Pujimulyo
7205012004,720501,7205,72,Taluan
7205012005,720501,7205,72,Potugu
7205012006,720501,7205,72,Panimbul
7205012007,720501,7205,72,Tongon
7205012008,720501,7205,72,"Lamadong II"
7205012009,720501,7205,72,Pomayagon
7205012010,720501,7205,72,Guamonial
7205012011,720501,7205,72,"Lamadong I"
7205012012,720501,7205,72,Pajeko
7205012020,720501,7205,72,Wakat
7205012021,720501,7205,72,Soraya
7205012022,720501,7205,72,"Pinamula Baru"
7205012023,720501,7205,72,Mangubi
7205022009,720502,7205,72,Tuinan
7205022010,720502,7205,72,"Lakea II"
7205022011,720502,7205,72,"Lakea I"
7205022012,720502,7205,72,"Lakuan Buol"
7205022017,720502,7205,72,Bukaan
7205022018,720502,7205,72,Ngune
7205022019,720502,7205,72,Ilambe
7205032001,720503,7205,72,Tayadun
7205032002,720503,7205,72,Poongan
7205032003,720503,7205,72,Bongo
7205032004,720503,7205,72,Doulan
7205032010,720503,7205,72,Kantanan
7205032011,720503,7205,72,Kodolagon
7205032014,720503,7205,72,"Negeri Lama"
7205032015,720503,7205,72,"Bokat IV"
7205032018,720503,7205,72,Bokat
7205032019,720503,7205,72,Butukan
7205032020,720503,7205,72,Tikopo
7205032021,720503,7205,72,Bukamog
7205032022,720503,7205,72,Tang
7205032023,720503,7205,72,Duamayo
7205032024,720503,7205,72,Langudon
7205042001,720504,7205,72,Lonu
7205042002,720504,7205,72,Tamit
7205042003,720504,7205,72,Botugolu
7205042004,720504,7205,72,Bunobogu
7205042005,720504,7205,72,Konamukan
7205042006,720504,7205,72,Ponipingan
7205042007,720504,7205,72,Inalatan
7205042015,720504,7205,72,"Domag Mekar"
7205042016,720504,7205,72,"Bunobogu Selatan"
7205042017,720504,7205,72,Pokobo
7205052001,720505,7205,72,Umu
7205052002,720505,7205,72,Mulangato
7205052003,720505,7205,72,Lilito
7205052004,720505,7205,72,Talaki
7205052005,720505,7205,72,Baturata
7205052006,720505,7205,72,Kwalabesar
7205052007,720505,7205,72,Tolau
7205052008,720505,7205,72,Paleleh
7205052009,720505,7205,72,Lintidu
7205052014,720505,7205,72,Pionoto
7205052017,720505,7205,72,Dopalak
7205052018,720505,7205,72,Dotuno
7205061001,720506,7205,72,Buol
7205061002,720506,7205,72,Kali
7205061003,720506,7205,72,"Leok II"
7205061004,720506,7205,72,"Leok I"
7205061005,720506,7205,72,Kumaligon
7205061006,720506,7205,72,Kulango
7205061007,720506,7205,72,Bugis
7205072001,720507,7205,72,Boilan
7205072002,720507,7205,72,Kokobuka
7205072003,720507,7205,72,"Air Terang"
7205072004,720507,7205,72,"Panilan Jaya"
7205072005,720507,7205,72,Jatimulya
7205072006,720507,7205,72,Lomuli
7205072007,720507,7205,72,Balau
7205072008,720507,7205,72,Maniala
7205072009,720507,7205,72,Monggonit
7205082001,720508,7205,72,Biau
7205082002,720508,7205,72,Bungkudu
7205082003,720508,7205,72,Rantemaranu
7205082004,720508,7205,72,Winangun
7205082005,720508,7205,72,"Modo I"
7205082006,720508,7205,72,Unone
7205082007,720508,7205,72,Mopu
7205082008,720508,7205,72,Diat
7205082009,720508,7205,72,Potangoan
7205082010,720508,7205,72,Binuang
7205082011,720508,7205,72,Yugut
7205082012,720508,7205,72,Mooyong
7205082013,720508,7205,72,Mulat
7205082014,720508,7205,72,Bukal
7205092001,720509,7205,72,Lokodidi
7205092002,720509,7205,72,Matinan
7205092003,720509,7205,72,Taat
7205092004,720509,7205,72,Lokodoka
7205092005,720509,7205,72,Labuton
7205092006,720509,7205,72,Bulagidun
7205092007,720509,7205,72,Diapati
7205092008,720509,7205,72,Nandu
7205092009,720509,7205,72,Lipubogu
7205092010,720509,7205,72,"Bulogidon Tanjung"
7205092011,720509,7205,72,Pandangan
7205102001,720510,7205,72,Mokupo
7205102002,720510,7205,72,Mendaan
7205102003,720510,7205,72,Baruga
7205102004,720510,7205,72,Monano
7205102005,720510,7205,72,"Busak I"
7205102006,720510,7205,72,"Busak II"
7205102007,720510,7205,72,Lamakan
7205112001,720511,7205,72,Bodi
7205112002,720511,7205,72,Tayokan
7205112003,720511,7205,72,Harmoni
7205112004,720511,7205,72,Lunguto
7205112005,720511,7205,72,Timbulon
7205112006,720511,7205,72,Oyak
7205112007,720511,7205,72,Hulubalang
7206051014,720605,7206,72,Mendui
7206051015,720605,7206,72,Lamberea
7206051016,720605,7206,72,Tofoiso
7206051017,720605,7206,72,Marsaoleh
7206051018,720605,7206,72,Matano
7206051020,720605,7206,72,Bungi
7206052010,720605,7206,72,Puungkoilu
7206052011,720605,7206,72,Bahontobungku
7206052012,720605,7206,72,Tofuti
7206052013,720605,7206,72,Sakita
7206052019,720605,7206,72,Matansala
7206052021,720605,7206,72,Bahoruru
7206052022,720605,7206,72,Bente
7206052023,720605,7206,72,Ipi
7206052024,720605,7206,72,Bahomohoni
7206052025,720605,7206,72,Bahomoleo
7206052026,720605,7206,72,Bahomante
7206052027,720605,7206,72,Lanona
7206052029,720605,7206,72,Tudua
7206062001,720606,7206,72,Sainoa
7206062002,720606,7206,72,Polewali
7206062003,720606,7206,72,Umbele
7206062004,720606,7206,72,"Pulau Dua"
7206062005,720606,7206,72,Bakala
7206062006,720606,7206,72,Paku
7206062007,720606,7206,72,Koburu
7206062008,720606,7206,72,Buton
7206062009,720606,7206,72,Jawi-Jawi
7206062010,720606,7206,72,Kaleroang
7206062011,720606,7206,72,Bungingkela
7206062012,720606,7206,72,Lokombulo
7206062013,720606,7206,72,Buajangka
7206062014,720606,7206,72,Waru-Waru
7206062015,720606,7206,72,Padabale
7206062016,720606,7206,72,Pado-Pado
7206062017,720606,7206,72,Pulaubapa
7206062018,720606,7206,72,Lalemo
7206062019,720606,7206,72,Lamontoli
7206062041,720606,7206,72,Bungintende
7206062043,720606,7206,72,Panimbawang
7206062044,720606,7206,72,Po'o
7206062045,720606,7206,72,Boelimau
7206062046,720606,7206,72,Poaro
7206062047,720606,7206,72,"Umbele Lama"
7206062048,720606,7206,72,"Pulau Dua Darat"
7206071007,720607,7206,72,Ulunambo
7206072001,720607,7206,72,Terebino
7206072002,720607,7206,72,Torukuno
7206072003,720607,7206,72,Ngapaea
7206072004,720607,7206,72,Padalaa
7206072005,720607,7206,72,Morompaitonga
7206072006,720607,7206,72,Kofalagadi
7206072008,720607,7206,72,"Padei Laut"
7206072009,720607,7206,72,"Padei Darat"
7206072010,720607,7206,72,Samarengga
7206072011,720607,7206,72,Masadian
7206072012,720607,7206,72,"Pulau Tiga"
7206072013,720607,7206,72,Matano
7206072014,720607,7206,72,Matarape
7206072015,720607,7206,72,Ulunipa
7206072016,720607,7206,72,Wawangkolono
7206072017,720607,7206,72,Buranga
7206072018,720607,7206,72,Dongkalan
7206072019,720607,7206,72,Tafagapi
7206072020,720607,7206,72,"Pulau Tengah"
7206072021,720607,7206,72,Mbokitta
7206072022,720607,7206,72,"Tanjung Tiram"
7206072023,720607,7206,72,Tanona
7206072024,720607,7206,72,"Tanjung Harapan"
7206082001,720608,7206,72,"Bahoea Reko- Reko"
7206082002,720608,7206,72,Wosu
7206082003,720608,7206,72,Larobenu
7206082004,720608,7206,72,Umpanga
7206082005,720608,7206,72,Tondo
7206082006,720608,7206,72,Topogaro
7206082007,720608,7206,72,Ambunu
7206082008,720608,7206,72,Wata
7206082012,720608,7206,72,Uedago
7206082029,720608,7206,72,"Marga Mulya"
7206092001,720609,7206,72,Parilangke
7206092002,720609,7206,72,Bahonsuai
7206092003,720609,7206,72,Atananga
7206092004,720609,7206,72,Pebatae
7206092005,720609,7206,72,Umbele
7206092006,720609,7206,72,Lambelu
7206092007,720609,7206,72,"Limbo Makmur"
7206092008,720609,7206,72,"Beringin Jaya"
7206092009,720609,7206,72,Samarenda
7206092010,720609,7206,72,Lasampi
7206092011,720609,7206,72,"Harapan Jaya"
7206092012,720609,7206,72,Pebotoa
7206092013,720609,7206,72,Karaupa
7206102001,720610,7206,72,Bete-Bete
7206102002,720610,7206,72,Padabahao
7206102003,720610,7206,72,Labota
7206102004,720610,7206,72,Fatufia
7206102005,720610,7206,72,Keurea
7206102006,720610,7206,72,Bahodopi
7206102007,720610,7206,72,Lalampu
7206102008,720610,7206,72,Siumbatu
7206102009,720610,7206,72,Dampala
7206102010,720610,7206,72,Le-Le
7206102011,720610,7206,72,"Baho Makmur"
7206102012,720610,7206,72,Makartijaya
7206122001,720612,7206,72,Sampeantaba
7206122002,720612,7206,72,Emea
7206122006,720612,7206,72,Moahino
7206122007,720612,7206,72,Solonsa
7206122008,720612,7206,72,"Lantula Jaya"
7206122009,720612,7206,72,"Puntari Makmur"
7206122010,720612,7206,72,"Bumi Harapan"
7206122011,720612,7206,72,"Solonsa Jaya"
7206122012,720612,7206,72,Ungkaya
7206152001,720615,7206,72,Puungkeu
7206152002,720615,7206,72,Tangofa
7206152003,720615,7206,72,"One Ete"
7206152004,720615,7206,72,Tandaoleo
7206152005,720615,7206,72,Lafeu
7206152006,720615,7206,72,Torete
7206152007,720615,7206,72,Buleleng
7206152008,720615,7206,72,Laroenai
7206152009,720615,7206,72,Sambalagi
7206152010,720615,7206,72,Were'a
7206182001,720618,7206,72,"Oneputeh Jaya"
7206182002,720618,7206,72,Bahomotefe
7206182003,720618,7206,72,Bahomoahi
7206182004,720618,7206,72,Ululere
7206182005,720618,7206,72,Kolono
7206182006,720618,7206,72,Geresa
7206182007,720618,7206,72,Laroue
7206182008,720618,7206,72,Nambo
7206182009,720618,7206,72,Unsongi
7206182010,720618,7206,72,Lahuafu
7207032007,720703,7207,72,Sobonon
7207032008,720703,7207,72,Bolonan
7207032009,720703,7207,72,"Batang Babasal"
7207032010,720703,7207,72,Sampaka
7207032011,720703,7207,72,Salangano
7207032012,720703,7207,72,Sambiut
7207032013,720703,7207,72,Sakay
7207032014,720703,7207,72,Tone
7207032015,720703,7207,72,Abason
7207032016,720703,7207,72,Lopito
7207032017,720703,7207,72,Kombutokan
7207041015,720704,7207,72,Salakan
7207042009,720704,7207,72,Manggalai
7207042010,720704,7207,72,Ambelang
7207042011,720704,7207,72,Saiyong
7207042012,720704,7207,72,Tompudau
7207042013,720704,7207,72,Bongganan
7207042014,720704,7207,72,Baka
7207042016,720704,7207,72,Bulungkobit
7207042017,720704,7207,72,Bakalan
7207042018,720704,7207,72,Kautu
7207042022,720704,7207,72,Bungin
7207052001,720705,7207,72,Tangkop
7207052002,720705,7207,72,Binuntuli
7207052003,720705,7207,72,Popidolon
7207052004,720705,7207,72,Okumel
7207052005,720705,7207,72,Tomboniki
7207052006,720705,7207,72,Kindandal
7207052007,720705,7207,72,Mamulusan
7207052010,720705,7207,72,Saleati
7207052011,720705,7207,72,Liang
7207052012,720705,7207,72,Bajo
7207052013,720705,7207,72,Balayon
7207052016,720705,7207,72,Basosol
7207052017,720705,7207,72,Boyoumoute
7207052018,720705,7207,72,Apal
7207052025,720705,7207,72,Selekan
7207052026,720705,7207,72,Loolong
7207061018,720706,7207,72,"Bulagi I"
7207062014,720706,7207,72,Tolo
7207062015,720706,7207,72,Lalandai
7207062016,720706,7207,72,Montomisan
7207062017,720706,7207,72,Sosom
7207062019,720706,7207,72,"Bulagi II"
7207062020,720706,7207,72,Boloy
7207062021,720706,7207,72,Meselesek
7207062022,720706,7207,72,Oluno
7207062023,720706,7207,72,Sumondung
7207062024,720706,7207,72,Pelingseasa
7207062025,720706,7207,72,Komba-komba
